latitude,longitude
32.754746089298216,-117.10191712712881
32.740892045744175,-117.13386281750788
32.71303295766984,-117.02803261268345
32.75453210278911,-117.11917820764134
32.795448263432654,-117.02876127825922
32.80904638714519,-117.07604863921212
32.806730697518645,-117.05612778880308
32.796870691549444,-117.04687653308348
32.78176848126881,-117.13509774335682
32.733541114445885,-117.15595807854157
32.78631317059394,-117.15614955941078
32.73565084719239,-117.13570155911314
32.7865419280314,-117.13232992703165
32.805651480541634,-117.16081655782072
32.76519881740031,-117.10011907937731
32.719365342901746,-117.07077999057834
32.720337596478615,-117.03507000449325
32.78940718247769,-117.1571971012926
32.75889806686448,-117.10625951922094
32.72193674527087,-117.02491828164767
32.74150582022481,-117.04515005572372
32.80661830474473,-117.08744150534449
32.77927194871945,-117.05826319469668
32.74301846031972,-117.09627774425674
32.768240732637274,-117.05790324519994
32.78497073964473,-117.0276584809273
32.739600446063726,-117.07041752239655
32.747631702819874,-117.08886284057165
32.75609890308158,-117.12531227474184
32.782430467970705,-117.08544402526739
32.740836459304944,-117.0806225708433
32.76528870365437,-117.055363531353
32.79455083261241,-117.1138210043366
32.776279104216066,-117.13734788225963
32.727579068553524,-117.05046294594769
32.76380810607869,-117.08718732363921
32.740680730467766,-117.062841868668
32.745658270219074,-117.15379535348876
32.750011534746676,-117.04849478748558
32.721922392587764,-117.03137443453171
32.72745576752834,-117.14166460047697
32.79746633940537,-117.0855202700427
32.73295613587662,-117.1481880831439
32.75624383284892,-117.13227261819807
32.735289318321506,-117.16353682301252
32.810869949339015,-117.05115723958292
32.79579774714018,-117.08942419534749
32.78062449810394,-117.1317169654158
32.81254673510137,-117.04877262614737
32.737902561138185,-117.13698834040191
32.81041423164095,-117.02250346359344
32.81979173543656,-117.09422105228283
32.77092514532367,-117.07559876489003
32.732359180695234,-117.11981387834241
32.73005553098115,-117.15029817112463
32.75405726190086,-117.03578027584915
32.802485286660755,-117.06349016826418
32.720761170188666,-117.11740220263492
32.81635472863391,-117.14561271467382
32.744657590081744,-117.13065014475956
32.81577702371409,-117.09145598289966
32.7409830472912,-117.03323816470332
32.74462329065107,-117.0508840259533
32.77512248394078,-117.07290648062289
32.756234241186235,-117.14250871926625
32.817840009665346,-117.11997163483004
32.8143473469597,-117.09563936006454
32.7342126651771,-117.05183044688322
32.81030302389462,-117.04567422242482
32.79144274554188,-117.13004124466823
32.76618124907117,-117.02819005689761
32.71824523784277,-117.13501016677654
32.80014991442785,-117.13346872123044
32.79693114197818,-117.0271592378323
32.80292686167551,-117.14926444785227
32.77031503526193,-117.0312519283734
32.78194032531978,-117.0504953256594
32.72201804132134,-117.07766340438367
32.750817979710185,-117.1339855792544
32.80357131566995,-117.07983246119879
32.72195282465403,-117.07376098544368
32.794155174280256,-117.14899160657104
32.78706227006901,-117.07227434324749
32.71109651614529,-117.15181619184393
32.75621479129164,-117.08137483377826
32.74994395592039,-117.0353797775217
32.73897045524006,-117.122794799161
32.79215378709402,-117.1634521423284
32.79936094152953,-117.0813367825841
32.794050559385965,-117.03215182423347
32.790324562419855,-117.06203150244664
32.73191429519805,-117.0389355465665
32.73438515316034,-117.11542348710303
32.76874044404376,-117.02941552739718
32.747624997155874,-117.14077452200046
32.80296515076987,-117.12256029356817
32.72131033959674,-117.06022815407508
32.817133903973904,-117.02339481138195
32.796819439069615,-117.06726287672278
32.81759452144383,-117.04979975830462
32.81104129315004,-117.14941507894957
32.76381430804442,-117.080807865244
32.774816117984294,-117.07946233872659
32.80940177624969,-117.02778644953514
32.756081251900135,-117.03538022199744
32.79786161374306,-117.0525490705102
32.75530769529086,-117.14720297752251
32.71413601053817,-117.0664053610667
32.76682576472246,-117.16365144939968
32.76990328370109,-117.01839163256808
32.814278171303215,-117.05181586448572
32.762967266284214,-117.13463231476007
32.71902680471544,-117.02185027346636
32.7182502394218,-117.05653860417725
32.718224750997315,-117.08361505931894
32.82282122924284,-117.11413616164725
32.78337469046865,-117.1553737726519
32.77603812699763,-117.05129668869512
32.74732364864705,-117.12037687863416
32.82037785996209,-117.08980646059543
32.78575334468184,-117.04343763623271
32.72340605180836,-117.07179120890808
32.75659790517181,-117.16189751478666
32.71897160384386,-117.03361398986674
32.79160588777646,-117.09218851403166
32.740151588902805,-117.03596392048557
32.73792534443911,-117.01953549408846
32.77926158628208,-117.14366070397841
32.79874300556854,-117.08332629986685
32.78494696201556,-117.10329141912202
32.73731953413251,-117.08016390105018
32.722114068431175,-117.04156345488506
32.82152954884729,-117.07060335366182
32.75304587180408,-117.14787526277023
32.81947948265016,-117.1548028311368
32.820779698850025,-117.10641550933474
32.786422256578554,-117.14939069436079
32.78328927037849,-117.1480541502783
32.82178998892007,-117.04038512235005
32.740455777367124,-117.04883210777143
32.73133446535252,-117.08244472121963
32.770812293185365,-117.09185792996774
32.746417888304,-117.07834544047513
32.81844786724382,-117.16070476947134
32.71710944856433,-117.12982326751957
32.76046590748189,-117.11941474323343
32.79522759350442,-117.04386929819111
32.76860215937511,-117.04943681633571
32.721401860884924,-117.0897031211908
32.72261832340911,-117.12625655940879
32.74556080654789,-117.15561071870705
32.78012250762579,-117.05092487672526
32.7934991192707,-117.13420983777714
32.802197478612726,-117.09786559690457
32.80829068343639,-117.16681475761023
32.80851157674933,-117.12573046388937
32.78574452098238,-117.02547221086996
32.713547697854196,-117.14280105813927
32.779732731344865,-117.09150690773441
32.794124250279324,-117.02940728429532
32.718283459876076,-117.03085613631778
32.73670374575107,-117.02559311241109
32.7578525696061,-117.1005640047799
32.75456225070622,-117.04146424931416
32.79604450471467,-117.11772372209651
32.71808634090233,-117.06073841545525
32.77963181458796,-117.08641686237797
32.79633655977006,-117.16379189520775
32.784741540297944,-117.13509515614999
32.77669317274037,-117.0962876982351
32.718051154824074,-117.0908524936054
32.76860820749605,-117.07212000960341
32.728735986985775,-117.06120943372983
32.71518402306167,-117.03993658559192
32.745859962596356,-117.02747249179006
32.80851693131763,-117.02151445653922
32.71100633283889,-117.07563836262756
32.78688704996751,-117.12582698989515
32.71150599405961,-117.072347474299
32.71648448853878,-117.04610267705671
32.78448328202477,-117.04464872168879
32.81064234229498,-117.09023097880467
32.74262297532959,-117.07006415038259
32.81876365156886,-117.16136078246727
32.71087150255061,-117.1645767762544
32.72903505091326,-117.15916349543303
32.7687441233988,-117.04291919054623
32.72599171769066,-117.02515527449445
32.81444015534742,-117.11153476863473
32.75923750803452,-117.16260853225798
32.78822750871912,-117.10880391832609
32.81308654177337,-117.16077284115777
32.740686196234094,-117.04946900971592
32.799555600557255,-117.08369078868623
32.730135121132356,-117.07722270307387
32.73297735602341,-117.1030991464483
32.72246375994944,-117.06367908079964
32.75473911375292,-117.08574206615035
32.764894819908115,-117.04118678718936
32.754167607245975,-117.12305790413785
32.74348971637022,-117.03000328750966
32.82087690148776,-117.16225293054458
32.82266655408681,-117.06892334490911
32.79521101460806,-117.06046588214897
32.822415295361765,-117.03830555882644
32.76787266807517,-117.1371809503459
32.77598647269588,-117.02657918699819
32.71854320181956,-117.09988194794786
32.817059592363044,-117.07198113633589
32.80925431107429,-117.13876069586074
32.722538756964724,-117.09305332425942
32.80867812247085,-117.0942090470394
32.73504406407209,-117.05592920070553
32.74831392534117,-117.1662515702953
32.73854620022173,-117.12292868590002
32.73809809751185,-117.09212787140265
32.75056540316858,-117.0852384931007
32.81618407403846,-117.16070286525908
32.740095989809504,-117.07999413432314
32.73105886085587,-117.15976637342757
32.81444904822436,-117.03057157770675
32.76895919529896,-117.03233691368283
32.75011094010076,-117.09986011088296
32.7915665596938,-117.14060244953738
32.79458631154755,-117.08838950691451
32.80118956136472,-117.11087308995262
32.71921827902875,-117.1207747649653
32.81793124926925,-117.04814631189825
32.71483654987695,-117.08254811977633
32.71384031789389,-117.02696859902728
32.780913876953484,-117.0723097841152
32.71348030313015,-117.07294262190136
32.805759086588644,-117.07382774500113
32.793655679564644,-117.0854887029297
32.8089220940345,-117.09564954789504
32.751499761697296,-117.05470513370358
32.810201228583956,-117.15961195128914
32.71477107767888,-117.09866886232716
32.79320638086084,-117.11703679382894
32.822283791961695,-117.1565916054063
32.71317076960184,-117.10685134490758
32.77776082038886,-117.14832865626994
32.81901331985531,-117.10221034162531
32.755199733644986,-117.03439682570436
32.74725337484751,-117.13927929763487
32.75113153286548,-117.15088304201953
32.804745193231426,-117.15213127868186
32.803629982525194,-117.1118245843949
32.79300654175345,-117.16101834056671
32.750446699830164,-117.03737758449638
32.73221472013384,-117.03434678929725
32.766721411501116,-117.11025258828927
32.72392379366809,-117.1527135780954
32.821130619966475,-117.07675455534967
32.73656653989878,-117.06072954602509
32.71885734379861,-117.08359713224695
32.756560085926495,-117.02787277454544
32.82243803495738,-117.0979091303411
32.79511249443713,-117.08855950041166
32.793270109686155,-117.10350166100685
32.77258824795402,-117.14243123525597
32.81245411003034,-117.03316661121124
32.73140169048362,-117.0554496103895
32.788961831929086,-117.14929040402947
32.73758019592624,-117.04877842465676
32.750941096321185,-117.03478324969981
32.76071680889566,-117.16151433210945
32.76474056976233,-117.13576114433656
32.740111951982854,-117.06694778014318
32.79154429583871,-117.05512970270756
32.75097919072925,-117.08539586252508
32.80475982886204,-117.09732601007299
32.757462158918806,-117.01957596234197
32.75959888299782,-117.04903896398244
32.766180245681994,-117.10661126631223
32.7665028409097,-117.11702193858554
32.767056564464575,-117.02933547115944
32.715737179554694,-117.03327579788252
32.7495196241057,-117.01941422588516
32.75391499563291,-117.03634947245123
32.72233666867828,-117.11565841892963
32.71534429712727,-117.07734733539979
32.8119663718521,-117.13799760267378
32.74755527143959,-117.15093416879692
32.737735804829526,-117.11032688635879
32.7211106294024,-117.03338398962754
32.78645808681474,-117.10568141899029
32.789150275010485,-117.03799414920024
32.81467990913038,-117.10318700204894
32.72300750775218,-117.0803995221378
32.724502638610325,-117.10930816388486
32.73637690761923,-117.09674525709387
32.78926561123259,-117.12339911835298
32.725093723099526,-117.08685851914866
32.78649546596349,-117.02312242182848
32.74477360298977,-117.10167611378242
32.79401688735127,-117.11186563640076
32.73211862830143,-117.03570904510967
32.81181145997233,-117.09955836780007
32.77230641620406,-117.1372512508592
32.775259814047416,-117.04593104406862
32.79409226784013,-117.13132416432377
32.74027573252115,-117.04551700052738
32.710713955562476,-117.11992932512199
32.786007611563925,-117.11763809152549
32.816510943585435,-117.13863380714434
32.72143529067613,-117.04000411864368
32.78868495471798,-117.13013540084512
32.76768502897204,-117.07461630400074
32.759354863489136,-117.04759822986733
32.778486242308674,-117.01832591237861
32.7783727057502,-117.16313192745112
32.72043377187596,-117.03063721116989
32.72562922600942,-117.12688491831379
32.80801057571868,-117.09356626112653
32.766992714517784,-117.13985195868642
32.71262583603589,-117.1546405760598
32.7991643183303,-117.05481556953315
32.811306750845716,-117.08465421006568
32.80576382947786,-117.08937450233778
32.80299950904527,-117.14026775380913
32.81598717990133,-117.06902800239641
32.798773080199744,-117.0889905426722
32.731176765838995,-117.03907350438695
32.792643474832815,-117.09452745658618
32.74381712664928,-117.08915029737187
32.79540250006806,-117.04242021972102
32.765136097352325,-117.01836629985203
32.74313974642818,-117.10965835410268
32.811074667961506,-117.01885829495069
32.79235376989679,-117.02121883151804
32.73972054816551,-117.13703043254766
32.79924215353742,-117.02902371792632
32.745300897555545,-117.07690072598223
32.74803830274489,-117.09948079298896
32.7108019899861,-117.12520854975054
32.80593082178054,-117.07010513000367
32.805678204564046,-117.09618343226427
32.71349327489234,-117.1014594319064
32.76924817933361,-117.14497375870093
32.79788720191689,-117.01896876105884
32.75539240158482,-117.13557483160265
32.80335373995483,-117.15790226049906
32.73446513588145,-117.06816325809913
32.78469196659345,-117.03163179407296
32.79292654057325,-117.02656262169583
32.72647080323735,-117.04780664020416
32.81929751146125,-117.11071931487264
32.77693921952438,-117.02799485024296
32.78320948543118,-117.13963848740711
32.81021863010975,-117.02841958178516
32.822575954887945,-117.12238396174223
32.76347086769639,-117.08267298026966
32.81173596302573,-117.04025720680356
32.75787878487474,-117.15668702066935
32.7655123939151,-117.15095163370745
32.79943661616871,-117.13204917232663
32.7492131786944,-117.03088262175261
32.72529765347271,-117.043887073143
32.71655784344093,-117.08324138571227
32.805330031220365,-117.02594197697331
32.732361193905035,-117.04709728276468
32.81225439922446,-117.10094996569403
32.81181397869261,-117.07437850829751
32.80837792836855,-117.05480969290363
32.80316926861552,-117.1658075182449
32.72800980809101,-117.16173263115297
32.74460610659894,-117.12754198663971
32.79633959557498,-117.05385868294442
32.79072700170793,-117.16461304111938
32.73395673456311,-117.16103135048938
32.82234428162499,-117.10916280271431
32.742757816256194,-117.02583955227855
32.76268093655648,-117.13878270151406
32.80097010138615,-117.06253125532044
32.74325122409607,-117.10092826145511
32.77236699030798,-117.14351101663945
32.80914452769334,-117.15785602490496
32.79870316146342,-117.13117132462432
32.71664824006988,-117.13332345824738
32.75884557024869,-117.06649531319702
32.814350869517966,-117.08782229636817
32.73725288261794,-117.13082625835874
32.7749420434418,-117.0560832904728
32.76961625209958,-117.04241735978634
32.81919940499,-117.10696878973972
32.793672816234434,-117.10190155660347
32.79073212338477,-117.11183245018644
32.766597670826975,-117.09459127072984
32.799713141131335,-117.04047985094185
32.8060303582681,-117.02343487312655
32.71354516428647,-117.11132332176959
32.71549263657027,-117.13937422250395
32.808276411845675,-117.13413875526892
32.7927140889227,-117.02274646463341
32.72716241137856,-117.06465835509704
32.772904946413604,-117.03536299620622
32.73419234107806,-117.10580730718056
32.79980277056442,-117.15631920577694
32.746665855701224,-117.05469418256612
32.778371480512874,-117.04245538856476
32.81094548159307,-117.08406549449263
32.81831881859417,-117.07699372969209
32.800387693924584,-117.0613957129101
32.80542136939774,-117.04566732074652
32.80559191157813,-117.0177968337692
32.79617436474017,-117.12528384187794
32.8175253519796,-117.06076692620323
32.81299601598371,-117.14854890538608
32.72719252965761,-117.03250560624004
32.8172538295604,-117.09520566362205
32.72870468384087,-117.12083635020987
32.767727139290315,-117.16094741777653
32.7218585712496,-117.13835903685687
32.79800031882879,-117.01783849057689
32.75096967574071,-117.1633463486081
32.752034133770614,-117.08634432701551
32.72519648497063,-117.04482331295765
32.720894001364755,-117.03945271033331
32.806329657194574,-117.01809136720067
32.712793506906664,-117.16531899286416
32.75211142834013,-117.1068004032127
32.71881010308313,-117.06829874710539
32.81166659513214,-117.09486623662966
32.8060649891364,-117.06469249829861
32.72494809514713,-117.15960248373558
32.78112668018308,-117.06196968807598
32.7994222297707,-117.09123070618139
32.79857116021749,-117.0921742995909
32.77538655628955,-117.05117339863845
32.793318353333724,-117.13390123022555
32.75628818059822,-117.03356171741886
32.72105507188669,-117.11278643989434
32.80764196471504,-117.11680415593443
32.78338767002663,-117.07657950783413
32.72380315176331,-117.16655905235963
32.809789177536096,-117.16564863195077
32.798961378543105,-117.07273809210676
32.79846136615727,-117.11062405993091
32.718628260390865,-117.06292917664896
32.81014719716136,-117.04203662505563
32.710771645205924,-117.10671916198555
32.73475388791766,-117.14201902313422
32.791994558270275,-117.10137147650119
32.75859766274134,-117.07392389195499
32.75993960712852,-117.13823284879382
32.74993839781702,-117.09596550657595
32.80260216767363,-117.16007035262776
32.748335462259995,-117.10377987438773
32.820689816395266,-117.15956248946122
32.747957195410784,-117.10964367528345
32.74389044424928,-117.04426068074645
32.714557203680755,-117.04225489199025
32.81953258498607,-117.12207895627648
32.78747592682237,-117.15063862007916
32.73961855907389,-117.11746295950657
32.75196401050877,-117.04486708857675
32.80295890595114,-117.12634198999946
32.77905805269414,-117.03942704430675
32.76634872323375,-117.10866383234172
32.71909907626867,-117.09837005413623
32.76371018019551,-117.04265214666879
32.76635492494959,-117.04499093473741
32.79594282720174,-117.05659873947205
32.73604166621254,-117.02705295357798
32.74732737988313,-117.09000430222001
32.716469607781924,-117.1376716383294
32.75660519793876,-117.11070997146297
32.73241807416129,-117.14072757934602
32.787467071876314,-117.13381555814313
32.80994799439484,-117.11968472243896
32.779211999192434,-117.1317829030566
32.75795753602204,-117.15984738522742
32.80509961824316,-117.05811350748036
32.79711329456025,-117.04552391797773
32.71385127219263,-117.137407785887
32.71594076098992,-117.06082890257183
32.762422422995286,-117.1134699713905
32.80838130076262,-117.14640692795187
32.7704768606994,-117.03472578488696
32.72135686067294,-117.08278616461276
32.71396960010482,-117.11010116750134
32.747953538702276,-117.12390626496637
