latitude,longitude
32.80368554549133,-117.09324963564269
32.79511282359099,-117.16591674855673
32.72646897024707,-117.10876857759285
32.74995285310804,-117.16559329092107
32.78035862959864,-117.15510629709424
32.76689866335503,-117.12524451321731
32.77872383895856,-117.11880322678896
32.77498202435664,-117.0189341533725
32.81270107283002,-117.04730295172628
32.72458667879162,-117.10415328159766
32.79840251777805,-117.0448417133732
32.816002275222914,-117.09444015551348
32.71498272754496,-117.12948047418317
32.7636519397432,-117.11798724628552
32.73398794902495,-117.02072227349255
32.71293225459004,-117.12859041399894
32.7919363252422,-117.15695587474585
32.76182673485547,-117.062869175304
32.80666035383108,-117.02791359023848
32.80915556684989,-117.13829325239162
32.75547155369908,-117.12591167168027
32.74992590511673,-117.13291363679296
32.73094770429443,-117.11803928214785
32.80008607712187,-117.08606760598354
32.74424413046359,-117.10893906561448
32.78739901857955,-117.16342173062915
32.75003951458709,-117.04605031066335
32.7279689292974,-117.02447255263226
32.72254751461881,-117.03763773064155
32.81423589087109,-117.10126912816007
32.72960497255785,-117.02786120031892
32.7452595753821,-117.1661814914393
32.740412611300506,-117.14309407464252
32.778248791573745,-117.07035559087872
32.713862677843494,-117.11783352776446
32.71994072936162,-117.15702724142507
32.80654667226311,-117.0327526736252
32.79602223900296,-117.02254039883641
32.8017836000448,-117.15275499876736
32.74150848319282,-117.14143616008903
32.79753600705942,-117.13314942162454
32.74820784390889,-117.10549094430678
32.82020254240935,-117.06465971794282
32.80127809403946,-117.16308925759776
32.764773355013844,-117.04365353227303
32.71065982912242,-117.03462302344879
32.7888165299646,-117.12535311309442
32.74069969353039,-117.04483980909424
32.74253174419022,-117.1555374956825
32.79790846899462,-117.05729504765141
32.81454957850139,-117.14237518074506
32.756781670787625,-117.13169720871355
32.711703900049955,-117.08674983161863
32.71464498149834,-117.15852682862226
32.82241850683368,-117.1353084732737
32.762095304881,-117.15438430320853
32.771874645794284,-117.16205331642531
32.78809371602595,-117.03544349045451
32.732112648596384,-117.12647215598638
32.73778007978855,-117.11156791984607
32.743453385241864,-117.08400580948818
32.82126942417815,-117.1000174306104
32.799217743061796,-117.1496572824154
32.78889195170849,-117.11229108695598
32.77731140669128,-117.11818201006302
32.73361202805471,-117.05902364893437
32.713585945752875,-117.08993168059878
32.72274563892725,-117.04700068086389
32.77867473239187,-117.09871996045545
32.814628319047515,-117.08317217892763
32.807617967117295,-117.10143776474577
32.722660351237074,-117.12323922925259
32.742858572981845,-117.02569888391962
32.78303693354531,-117.12822200241428
32.74250150526631,-117.04866435261471
32.7187100214054,-117.07041474700601
32.7448047866847,-117.05748839861087
32.76476228922748,-117.03148029654409
32.82076374010351,-117.02464127874352
32.72428361925778,-117.14824234338244
32.72690829531363,-117.09523520758313
32.812554860727346,-117.1124678452157
32.78629771466597,-117.05185355862193
32.750108677654076,-117.14728532049148
32.73427431382542,-117.06123397209272
32.78688674322619,-117.14957300954478
32.76408280681188,-117.02796727790012
32.75302214166304,-117.09249229463188
32.79863731231992,-117.0745002324312
32.766709934484716,-117.08002241729217
32.739232157274586,-117.04415011678239
32.73208729836272,-117.15309676216563
32.7226891744382,-117.09717721918346
32.80721183437215,-117.10372742008478
32.7504530036887,-117.16206930624013
32.816304848713756,-117.13073696040998
32.724624205363824,-117.11340349464214
32.75715882643584,-117.04577727432542
32.762210832180614,-117.0471636302678
32.81147281064947,-117.16656177408085
32.80177605618434,-117.09304201113943
32.79002985449229,-117.11601452516052
32.79965284950506,-117.0193531683824
32.822231260252984,-117.11018321851502
32.788789243717616,-117.03828859215903
32.74630259142749,-117.04377891369971
32.74816326323238,-117.08242991824994
32.80552653309642,-117.07039044498485
32.71891819551911,-117.14248980755474
32.71438880701844,-117.08347822206228
32.7160554718239,-117.12809540223901
32.80300436804297,-117.08193785335891
32.75079080002145,-117.05694487498523
32.81368141332373,-117.16194577612248
32.78447606357552,-117.07399075760277
32.815726489229824,-117.15196966884011
32.754697052210865,-117.14008780100797
32.81648738652963,-117.09908377714272
32.785578466639535,-117.0822391620799
32.792089237227515,-117.08380455669993
32.79049087557578,-117.09653280086363
32.81774007066012,-117.1315783311557
32.76566573279392,-117.0940445902514
32.71849607091997,-117.02261464705893
32.8065527015962,-117.09565914095934
32.75700286064415,-117.1196691118328
32.746947434702115,-117.08587430364352
32.76700912457224,-117.12120985540989
32.77893441109221,-117.0724899975877
32.74270881907103,-117.02737979120599
32.757352358985315,-117.12856319390484
32.772801030363865,-117.1571294422536
32.77078028060654,-117.01983149484738
32.76299075075307,-117.04855108583563
32.77209527394517,-117.06818178489132
32.7913503433258,-117.10796197693944
32.75654250810216,-117.07001423089044
32.755550735102254,-117.16399056413016
32.71625915135315,-117.03662671540322
32.787274888158656,-117.06434204009683
32.78832775905949,-117.04489149932351
32.81498037321434,-117.05237005408661
32.78001716331251,-117.0220319160321
32.80685199651027,-117.11052305500655
32.808178406738,-117.13493183358572
32.81334156563784,-117.12208679944739
32.72526362225965,-117.14529363333375
32.755724366070545,-117.0729496307157
32.737065189082294,-117.09784100808842
32.72372307543976,-117.14829933165664
32.8209898849699,-117.11781975347381
32.79420397891529,-117.05782418065161
32.78546281731198,-117.04666370613735
32.793137849724694,-117.04778662790243
32.71553954949187,-117.02162153890588
32.731740538928,-117.10969279541658
32.79485875289154,-117.12645253938146
32.713477520575324,-117.15789126247569
32.7192245748827,-117.14497723669854
32.751029698775,-117.03917958856366
32.81773859142544,-117.08026043881888
32.73504458487592,-117.0482653085105
32.75506193677589,-117.1285119033493
32.719159994575755,-117.1376959246938
32.7578873227578,-117.1365419362454
32.71857437650224,-117.01970421003878
32.760607853438266,-117.03748148725889
32.75755119108612,-117.05963120049203
32.729312363031134,-117.08880533041021
32.77074158464117,-117.16760397094721
32.8145326911462,-117.03601828363095
32.81869055501892,-117.14629150232899
32.777395004628005,-117.07079883968508
32.759957106714964,-117.04776174623342
32.779429748329115,-117.1502007292627
32.77331414543814,-117.1267644304522
32.75538134786767,-117.07908270425847
32.819777321409354,-117.03317457577737
32.77615621278247,-117.14521182060479
32.769659801991594,-117.02499154968736
32.71143212508587,-117.08404288059862
32.723038790895345,-117.06254347783444
32.79067833283347,-117.0868486790172
32.77291868208746,-117.0851167402756
32.772678257008046,-117.1269885475832
32.75713937455158,-117.0801829395921
32.727395846618364,-117.1447655168088
32.81853824319343,-117.04437817643621
32.786394676502844,-117.05213854548381
32.71522769958063,-117.022838729318
32.795777963775876,-117.04704370231485
32.72563534169548,-117.0284261688939
32.747669672489685,-117.15725570090923
32.71344538298967,-117.07519679841538
32.821760142622196,-117.12597538550057
32.795073228284934,-117.1200218495332
32.80243275156506,-117.10397759337083
32.786067458956424,-117.08882896686467
32.764912735168245,-117.10323776301499
32.813903466777425,-117.07503045586289
32.761793334336396,-117.08431601861275
32.75940505061728,-117.16009861717737
32.77697259048002,-117.06950971447151
32.82125132206302,-117.11676601999774
32.8140825288855,-117.09554853060547
32.78757182983851,-117.12902902890704
32.74092560478403,-117.06483165974012
32.78875947110118,-117.06235620855443
32.734794784897225,-117.09234988410482
32.780336747734,-117.05808597123469
32.75177607158056,-117.11987726959528
32.81795084243658,-117.05178744189244
32.787938305720665,-117.06559532710125
32.74508485995902,-117.09098682508869
32.77250193113419,-117.0727044012003
32.743416022839,-117.13422987780503
32.80912956339207,-117.13910282140345
32.77715004281743,-117.0889152304231
32.79811678034153,-117.07639810873843
32.72959493610458,-117.0699999516472
32.76013146611501,-117.05668845228384
32.81276774904351,-117.02397583293637
32.72547693643682,-117.13202044814767
32.820197211182844,-117.10482119686084
32.749739951441626,-117.10898949953962
32.72947527211824,-117.15940826699342
32.73692741705687,-117.06477518165389
32.71923099927897,-117.07196883123912
32.74618483666486,-117.13864218808173
32.813839378998914,-117.0815835673871
32.75938846464014,-117.1016505499936
32.789322710309904,-117.08271017748928
32.71968276216765,-117.14206487360562
32.7404428576314,-117.04619207357173
32.752515654207436,-117.12529228978805
32.80036076543807,-117.04798211550099
32.733794331736526,-117.03009775329708
32.74830749774266,-117.06220596823134
32.7954455825112,-117.04880319932698
32.78321561332331,-117.14175367290119
32.7128567791275,-117.09212292981967
32.72676588855178,-117.1117546094424
32.80778811494227,-117.130317709942
32.81778672958723,-117.15622144587662
32.71900553136525,-117.12396712396131
32.78414207798254,-117.14148972280002
32.790134512308875,-117.0321417984648
32.73675558634768,-117.07505754370523
32.7849723654562,-117.11189031455581
32.814376250630495,-117.14848672351226
32.79207891280082,-117.03981189514953
32.771889311387824,-117.0305797483785
32.71517030781649,-117.13217816767607
32.722227183341474,-117.08205238894057
32.76472835456531,-117.06650965092993
32.71601871686051,-117.15877637823449
32.8168628850466,-117.0766987043664
32.777485612527684,-117.09872390515031
32.770415579342306,-117.16615974288254
32.78270563792956,-117.04928209930685
32.76565239344556,-117.02607840793911
32.804222767726564,-117.06839753572865
32.799230709905274,-117.13642538960018
32.812056784363314,-117.10058785976625
32.75627031723927,-117.10444360842806
32.82171575420113,-117.05934450675618
32.80472895153922,-117.03650386073137
32.819510419601706,-117.1417425401064
32.79699346459966,-117.11933563787066
32.74042390869192,-117.04928311579377
32.73946542906074,-117.09429454941053
32.72038025715505,-117.06609668090182
32.80512785128267,-117.13554369386073
32.733632812475385,-117.08113766965666
32.72196452735237,-117.09287453785856
32.732915365988646,-117.11664142642728
32.819371158187515,-117.03537942036982
32.804034874246554,-117.11693575406971
32.80417321609014,-117.06539108202197
32.79010251508551,-117.10459697196603
32.742314533518496,-117.08431801968297
32.742928427336544,-117.1048800577896
32.770672710364224,-117.09292699872017
32.744872443722805,-117.0282588150044
32.78582579315666,-117.050117435856
32.74639424373092,-117.03331103566902
